572, 249.5, -362.5
573, 249.5, -351.5
574, 261.5, -369.5
575, 264.5, -345.5
576, 262.5, -360.5
577, 257.0, -352.0
578, 258.0, -359.0
579, 252.5, -359.5
580, 265.5, -366.5
581, 253.5, -351.5
582, 262.0, -361.0
583, 255.0, -346.0
584, 267.0, -358.0
585, 252.5, -357.5
586, 255.5, -359.5
587, 265.5, -356.5
588, 256.5, -367.5
589, 255.0, -350.0
590, 267.5, -355.5
591, 257.5, -356.5
592, 261.0, -370.0
593, 254.0, -359.0
594, 258.5, -367.5
595, 242.5, -352.5
596, 249.5, -374.5
597, 255.5, -354.5
598, 269.0, -357.0
599, 254.5, -361.5
600, 260.0, -360.0
601, 264.5, -348.5
602, 265.5, -345.5
603, 250.0, -360.0
604, 257.5, -354.5
605, 256.0, -352.0
606, 263.5, -350.5
607, 249.5, -359.5
608, 257.5, -364.5
609, 251.0, -363.0
610, 257.5, -357.5
611, 251.5, -349.5
612, 258.5, -363.5
613, 262.5, -351.5
614, 244.5, -369.5
615, 257.0, -356.0
616, 266.5, -358.5
617, 246.0, -354.0
618, 258.5, -362.5
619, 253.5, -354.5
620, 261.0, -358.0
621, 261.0, -349.0
622, 265.0, -357.0
623, 259.0, -348.0
624, 265.5, -351.5
625, 244.0, -361.0
626, 267.0, -356.0
627, 253.5, -355.5
628, 250.5, -367.5
629, 261.5, -355.5
630, 262.5, -366.5
631, 252.0, -357.0
632, 264.5, -355.5
633, 255.5, -351.5
634, 263.5, -360.5
635, 245.5, -356.5
636, 261.0, -361.0
637, 259.5, -352.5
638, 264.0, -362.0
639, 262.5, -354.5
640, 262.5, -362.5
641, 253.0, -356.0
642, 263.0, -364.0
643, 258.5, -349.5
644, 254.0, -376.0
645, 253.5, -355.5
646, 256.5, -360.5
647, 244.5, -354.5
648, 242.0, -367.0
649, 256.0, -351.0
650, 259.5, -365.5
651, 251.0, -355.0
652, 257.0, -366.0
653, 257.5, -352.5
654, 271.5, -344.5
655, 253.0, -354.0
656, 262.5, -362.5
657, 260.0, -347.0
658, 273.0, -361.0
659, 249.5, -360.5
660, 262.0, -355.0
661, 244.5, -359.5
662, 268.0, -363.0
663, 253.5, -348.5
664, 246.5, -375.5
665, 249.0, -360.0
666, 245.0, -364.0
667, 255.0, -351.0
668, 267.0, -361.0
669, 256.0, -351.0
670, 253.0, -377.0
671, 252.0, -353.0
672, 257.0, -356.0
673, 248.5, -357.5
674, 263.5, -359.5
675, 255.0, -355.0
676, 255.0, -363.0
677, 258.5, -357.5
678, 250.5, -377.5
679, 256.5, -350.5
680, 256.0, -365.0
681, 248.5, -358.5
682, 264.5, -350.5
